OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
1013,12/22/2022 05:00:00 AM,20969,115200,165280,143619,14233,7102,26947,19519,37008,9238,56240,6887,48021,61242,3829,235442,219463,8598,6022,23729,6986,40132,23956,10475,0
1014,12/23/2022 05:00:00 AM,20981,115303,165441,143752,14252,7108,26981,19540,37071,9244,56290,6892,48058,61303,3832,235706,219667,8604,6024,23757,6994,40143,23975,10480,0
1015,12/24/2022 05:00:00 AM,20990,115424,165594,143862,14262,7115,27016,19552,37114,9251,56337,6893,48088,61384,3832,235947,219901,8612,6027,23792,6998,40159,23991,10488,0
1016,12/25/2022 05:00:00 AM,20999,115482,165679,143928,14271,7117,27029,19562,37147,9254,56361,6896,48105,61426,3833,236096,220027,8617,6027,23803,7005,40167,24000,10496,0
1017,12/26/2022 05:00:00 AM,21004,115540,165744,143971,14280,7118,27042,19571,37172,9257,56376,6898,48121,61454,3835,236203,220124,8618,6028,23817,7006,40171,24011,10502,0
1018,12/27/2022 05:00:00 AM,21008,115571,165796,144019,14285,7119,27055,19576,37190,9259,56389,6900,48144,61479,3836,236293,220227,8622,6031,23826,7007,40173,24027,10507,0
1019,12/28/2022 05:00:00 AM,21015,115618,165882,144081,14295,7123,27068,19585,37211,9262,56417,6904,48169,61514,3837,236393,220352,8624,6033,23843,7009,40180,24043,10513,0
1020,12/29/2022 05:00:00 AM,21041,115764,166071,144251,14319,7129,27089,19602,37259,9273,56490,6916,48247,61594,3838,236718,220685,8632,6039,23882,7014,40206,24075,10528,0
1021,12/30/2022 05:00:00 AM,21062,115893,166263,144396,14341,7137,27133,19632,37339,9290,56573,6929,48302,61658,3843,236964,220968,8638,6041,23920,7023,40239,24106,10544,0
1022,12/31/2022 05:00:00 AM,21078,115999,166420,144520,14357,7142,27154,19665,37389,9300,56635,6935,48335,61726,3849,237185,221218,8644,6047,23946,7035,40255,24128,10554,0
1023,01/01/2023 05:00:00 AM,21088,116073,166514,144597,14371,7147,27169,19676,37433,9304,56664,6939,48364,61760,3849,237362,221401,8651,6047,23966,7039,40267,24141,10561,0
1024,01/02/2023 05:00:00 AM,21092,116128,166583,144656,14380,7152,27184,19688,37453,9310,56679,6942,48391,61800,3851,237466,221508,8653,6052,23980,7041,40269,24149,10566,0
1025,01/03/2023 05:00:00 AM,21107,116157,166631,144710,14388,7156,27203,19699,37468,9311,56703,6947,48408,61817,3852,237557,221589,8658,6053,23990,7042,40273,24157,10567,0
1026,01/04/2023 05:00:00 AM,21138,116242,166825,144856,14403,7161,27236,19721,37526,9319,56761,6952,48469,61893,3855,237854,221880,8663,6061,24017,7046,40292,24188,10585,0
1027,01/05/2023 05:00:00 AM,21149,116360,166990,144981,14410,7168,27259,19729,37569,9325,56829,6960,48526,61975,3857,238121,222112,8672,6065,24050,7053,40309,24212,10595,0
1028,01/06/2023 05:00:00 AM,21161,116451,167174,145137,14424,7171,27312,19751,37623,9342,56874,6965,48571,62042,3858,238377,222402,8687,6072,24068,7059,40343,24232,10603,0
1029,01/07/2023 05:00:00 AM,21178,116577,167335,145273,14442,7178,27341,19775,37673,9352,56928,6973,48638,62106,3860,238660,222709,8694,6075,24086,7066,40376,24249,10615,0
1030,01/08/2023 05:00:00 AM,21196,116657,167435,145354,14450,7183,27351,19788,37698,9356,56958,6982,48668,62146,3862,238818,222877,8698,6075,24098,7070,40396,24258,10620,0
1031,01/09/2023 05:00:00 AM,21202,116722,167508,145408,14458,7187,27361,19799,37710,9359,56994,6984,48690,62169,3864,238929,222979,8700,6077,24106,7071,40400,24270,10623,0
1032,01/10/2023 05:00:00 AM,21239,116819,167672,145597,14472,7193,27379,19821,37763,9371,57054,6992,48749,62244,3868,239250,223295,8706,6082,24128,7074,40423,24299,10633,0
1033,01/11/2023 05:00:00 AM,21248,116911,167806,145682,14481,7196,27388,19837,37791,9374,57094,6994,48774,62289,3868,239428,223456,8715,6085,24139,7078,40436,24313,10639,0
1034,01/12/2023 05:00:00 AM,21256,117018,167940,145791,14491,7205,27405,19848,37809,9385,57131,6996,48808,62337,3869,239625,223629,8718,6089,24157,7085,40454,24332,10644,0
1035,01/13/2023 05:00:00 AM,21265,117118,168088,145929,14498,7208,27425,19866,37835,9389,57160,7000,48843,62404,3869,239824,223829,8719,6094,24168,7092,40473,24342,10657,0
1036,01/14/2023 05:00:00 AM,21272,117203,168191,146026,14501,7210,27441,19875,37859,9395,57199,7002,48880,62439,3870,239987,223975,8724,6097,24175,7099,40487,24352,10664,0
1037,01/15/2023 05:00:00 AM,21287,117241,168260,146094,14506,7214,27454,19880,37867,9404,57222,7007,48895,62474,3872,240082,224084,8724,6099,24181,7100,40500,24365,10672,0
1038,01/16/2023 05:00:00 AM,21288,117266,168310,146132,14506,7214,27471,19884,37875,9406,57250,7007,48917,62489,3873,240158,224141,8726,6100,24184,7101,40504,24373,10675,0
1039,01/17/2023 05:00:00 AM,21299,117298,168359,146179,14510,7215,27484,19890,37884,9408,57265,7013,48931,62512,3873,240251,224210,8726,6103,24188,7104,40512,24384,10678,0
1040,01/18/2023 05:00:00 AM,21319,117366,168546,146307,14520,7219,27510,19914,37921,9415,57324,7023,48975,62575,3876,240468,224388,8727,6109,24202,7113,40526,24403,10683,0
1041,01/19/2023 05:00:00 AM,21330,117425,168676,146388,14529,7222,27527,19931,37938,9419,57368,7025,48998,62625,3877,240612,224567,8730,6113,24215,7116,40539,24416,10691,0
1042,01/20/2023 05:00:00 AM,21341,117498,168764,146461,14539,7226,27549,19950,37956,9423,57396,7026,49023,62653,3878,240755,224662,8731,6117,24220,7120,40559,24431,10697,0
1043,01/21/2023 05:00:00 AM,21363,117571,168928,146573,14545,7231,27566,19964,37987,9431,57434,7029,49072,62701,3881,240979,224876,8732,6119,24239,7124,40573,24449,10707,0
1044,01/22/2023 05:00:00 AM,21368,117601,168991,146653,14548,7237,27577,19974,38005,9436,57454,7033,49092,62728,3883,241101,224991,8733,6119,24246,7128,40581,24466,10710,0
1045,01/23/2023 05:00:00 AM,21376,117657,169049,146706,14553,7241,27586,19979,38013,9437,57475,7034,49109,62759,3884,241199,225086,8733,6123,24250,7130,40583,24477,10711,0
1046,01/24/2023 05:00:00 AM,21398,117722,169149,146823,14561,7249,27601,19987,38048,9445,57517,7044,49149,62801,3889,241410,225264,8737,6126,24262,7133,40600,24494,10714,0
