OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
593,11/16/2021 05:00:00 AM,258,766,1831,1338,100,52,287,183,262,83,378,83,354,275,53,1676,1694,73,54,168,55,412,230,123,55
594,11/17/2021 05:00:00 AM,258,767,1837,1341,100,52,287,183,262,83,378,84,354,275,53,1677,1696,73,54,171,56,413,230,124,46
595,11/18/2021 05:00:00 AM,259,770,1838,1341,100,52,288,184,264,83,378,84,354,275,53,1678,1696,73,54,171,56,414,230,124,44
596,11/19/2021 05:00:00 AM,259,771,1842,1341,100,52,288,185,265,84,379,85,355,276,53,1678,1700,73,54,171,56,414,230,124,34
597,11/20/2021 05:00:00 AM,260,771,1844,1342,100,52,288,185,266,84,379,85,355,276,53,1678,1705,73,54,172,56,414,231,124,31
598,11/21/2021 05:00:00 AM,260,771,1845,1342,100,52,288,185,266,84,380,85,355,276,53,1678,1705,73,54,172,56,414,231,124,39
599,11/22/2021 05:00:00 AM,260,771,1846,1342,100,52,288,185,266,84,380,85,355,276,53,1678,1705,73,54,172,56,415,232,124,44
600,11/23/2021 05:00:00 AM,261,773,1847,1344,100,52,288,185,266,84,380,85,356,276,53,1679,1707,74,54,173,57,415,233,123,47
601,11/24/2021 05:00:00 AM,262,774,1849,1345,100,52,288,187,266,86,380,85,357,276,53,1679,1711,74,54,173,57,416,233,124,34
602,11/25/2021 05:00:00 AM,263,775,1851,1347,100,52,289,188,266,86,380,85,357,277,53,1679,1711,74,54,173,58,416,234,124,34
603,11/26/2021 05:00:00 AM,263,776,1851,1347,100,52,289,188,266,86,380,85,357,277,53,1679,1711,74,54,173,58,416,234,124,41
604,11/27/2021 05:00:00 AM,265,776,1851,1347,100,52,289,188,266,86,382,85,357,278,53,1679,1712,74,54,173,58,417,234,124,45
605,11/28/2021 05:00:00 AM,265,776,1853,1348,100,52,289,188,266,86,382,85,357,278,53,1680,1713,74,54,173,58,417,234,124,48
606,11/29/2021 05:00:00 AM,265,776,1854,1348,100,52,289,188,266,86,382,85,357,279,53,1680,1713,74,54,173,58,417,234,124,50
607,11/30/2021 05:00:00 AM,267,777,1857,1351,101,54,290,188,266,86,383,85,360,279,53,1681,1713,74,55,173,58,418,234,124,46
608,12/01/2021 05:00:00 AM,269,779,1860,1353,101,54,290,189,266,86,383,85,362,279,54,1682,1714,76,55,173,58,419,234,124,42
609,12/02/2021 05:00:00 AM,269,779,1860,1353,101,54,290,191,266,86,386,85,362,280,54,1683,1714,76,55,173,58,420,234,124,43
610,12/03/2021 05:00:00 AM,270,780,1864,1353,101,54,290,191,266,86,387,85,362,280,54,1685,1715,76,55,174,58,421,234,124,42
611,12/04/2021 05:00:00 AM,270,780,1864,1355,101,54,290,192,266,86,387,85,364,280,54,1685,1716,76,55,175,58,423,236,124,46
612,12/05/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,12/06/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,12/07/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,12/08/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,12/09/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,12/10/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,12/11/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,12/12/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,12/13/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,12/14/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,12/15/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,12/16/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,12/17/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,12/18/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,12/19/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,12/20/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,12/21/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,12/22/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,12/23/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,12/24/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,12/25/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,12/26/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,12/27/2021 05:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,12/28/2021 05:00:00 AM,285,805,1914,1382,101,56,303,203,268,88,403,96,388,285,56,1703,1735,81,56,178,63,446,246,127,169
636,12/29/2021 05:00:00 AM,291,813,1924,1394,101,56,308,204,269,90,407,96,392,288,56,1707,1738,82,57,178,64,449,248,128,127
637,12/30/2021 05:00:00 AM,292,818,1932,1398,101,56,311,205,269,91,407,97,398,288,56,1710,1743,82,57,178,64,456,250,129,134
638,12/31/2021 05:00:00 AM,292,821,1940,1401,103,56,312,206,269,91,408,97,405,289,56,1711,1745,83,58,179,64,460,250,129,146
639,01/01/2022 05:00:00 AM,292,824,1950,1403,103,56,313,206,269,91,408,97,406,289,56,1713,1746,83,58,179,64,460,250,129,158
640,01/02/2022 05:00:00 AM,292,826,1952,1403,103,56,313,206,269,91,409,97,406,289,56,1713,1746,83,58,179,64,462,250,129,180
641,01/03/2022 05:00:00 AM,292,826,1952,1403,104,56,314,206,269,91,409,97,406,289,56,1714,1746,83,58,179,64,462,250,129,203
642,01/04/2022 05:00:00 AM,293,829,1958,1410,104,56,316,206,269,91,413,97,419,292,56,1716,1747,84,58,179,65,468,251,131,198
643,01/05/2022 05:00:00 AM,294,834,1965,1413,104,56,320,209,272,91,413,97,420,293,56,1719,1749,84,58,181,65,471,253,131,207
644,01/06/2022 05:00:00 AM,296,839,1971,1420,105,56,320,209,275,92,413,97,421,294,56,1725,1754,84,58,182,66,473,254,131,218
645,01/07/2022 05:00:00 AM,296,842,1985,1435,106,57,321,209,276,92,416,99,424,294,57,1728,1759,84,58,183,68,479,255,131,214
646,01/08/2022 05:00:00 AM,296,843,1994,1441,107,57,323,212,277,92,417,100,426,297,57,1732,1764,84,60,183,68,480,255,131,221
647,01/09/2022 05:00:00 AM,296,845,1997,1443,107,57,325,212,277,92,418,100,428,297,57,1736,1773,84,60,183,68,480,255,131,248
648,01/10/2022 05:00:00 AM,296,847,2000,1445,107,57,325,212,277,92,418,100,432,298,57,1737,1775,84,60,183,68,480,255,131,280
649,01/11/2022 05:00:00 AM,299,856,2019,1454,108,58,327,212,277,92,423,100,436,300,57,1742,1781,85,61,183,68,483,257,132,276
650,01/12/2022 05:00:00 AM,301,862,2038,1464,109,58,328,213,279,93,424,100,446,302,57,1757,1794,88,62,184,68,486,259,133,266
651,01/13/2022 05:00:00 AM,301,867,2056,1469,109,58,328,216,280,93,426,101,453,304,57,1764,1808,89,62,184,69,486,259,134,261
652,01/14/2022 05:00:00 AM,302,874,2068,1476,109,58,331,220,282,93,427,101,456,304,58,1768,1813,92,62,185,70,486,260,135,273
653,01/15/2022 05:00:00 AM,303,878,2086,1484,110,59,334,220,288,94,428,101,460,305,58,1774,1825,92,62,185,70,489,261,137,255
654,01/16/2022 05:00:00 AM,303,883,2092,1489,110,59,336,220,294,94,432,101,463,306,58,1778,1827,92,62,185,70,491,261,137,273
655,01/17/2022 05:00:00 AM,303,886,2096,1490,110,59,336,220,296,94,433,101,463,305,58,1785,1828,93,62,185,70,492,261,137,304
656,01/18/2022 05:00:00 AM,303,891,2104,1496,111,60,339,220,299,95,436,102,470,307,58,1791,1833,93,62,186,70,494,262,138,315
657,01/19/2022 05:00:00 AM,304,900,2118,1500,115,60,344,223,299,95,442,102,478,310,58,1794,1844,94,62,187,71,495,267,138,314
658,01/20/2022 05:00:00 AM,305,905,2127,1509,116,60,347,226,301,95,447,102,480,310,59,1805,1854,96,62,188,72,501,272,138,307
659,01/21/2022 05:00:00 AM,308,908,2140,1522,117,61,349,226,305,95,448,102,482,313,59,1811,1868,99,63,190,72,506,273,138,296
660,01/22/2022 05:00:00 AM,310,913,2149,1531,118,61,351,227,307,97,454,103,492,314,59,1817,1882,99,63,190,72,507,278,140,282
661,01/23/2022 05:00:00 AM,310,914,2155,1533,118,61,351,227,308,97,454,103,492,314,59,1819,1888,99,63,191,72,508,278,140,315
662,01/24/2022 05:00:00 AM,310,916,2159,1533,118,61,353,227,309,97,454,103,493,314,59,1821,1890,99,63,191,72,508,278,140,336
663,01/25/2022 05:00:00 AM,313,921,2180,1548,120,61,355,228,313,99,456,104,498,319,59,1833,1899,100,63,191,72,509,286,140,311
664,01/26/2022 05:00:00 AM,315,929,2193,1554,121,61,355,232,315,99,460,105,503,323,59,1838,1915,103,64,192,72,513,289,142,272
665,01/27/2022 05:00:00 AM,316,932,2209,1566,123,61,356,234,315,99,462,105,505,324,59,1845,1923,103,65,192,72,515,291,143,263
666,01/28/2022 05:00:00 AM,317,938,2215,1584,125,62,357,236,316,99,464,107,509,329,59,1849,1933,103,65,195,72,518,292,143,244
667,01/29/2022 05:00:00 AM,319,945,2227,1595,126,64,359,238,318,99,469,108,513,330,60,1854,1946,103,65,195,73,520,293,143,213
668,01/30/2022 05:00:00 AM,319,947,2232,1596,126,64,360,238,318,99,469,108,514,331,60,1855,1950,103,65,196,73,520,293,143,229
669,01/31/2022 05:00:00 AM,320,949,2232,1598,126,64,360,239,319,99,470,108,514,331,61,1855,1951,103,65,196,73,521,293,143,237
670,02/01/2022 05:00:00 AM,324,956,2241,1611,126,64,362,239,320,99,473,108,518,332,61,1864,1955,103,66,196,73,522,294,144,225
671,02/02/2022 05:00:00 AM,328,963,2253,1619,127,64,362,241,321,100,475,108,525,332,61,1868,1963,103,66,198,74,524,295,144,202
672,02/03/2022 05:00:00 AM,330,965,2266,1624,129,64,364,241,321,100,476,108,527,333,61,1871,1973,104,66,198,74,526,297,146,189
673,02/04/2022 05:00:00 AM,330,971,2272,1630,129,65,365,243,322,101,478,109,527,334,61,1875,1977,104,66,199,75,527,297,146,194
674,02/05/2022 05:00:00 AM,331,977,2277,1636,129,66,368,244,323,102,478,109,530,335,61,1883,1982,104,66,200,75,529,297,146,184
675,02/06/2022 05:00:00 AM,331,981,2279,1638,129,66,369,244,323,102,479,109,530,335,61,1884,1987,104,66,201,75,529,298,146,199
676,02/07/2022 05:00:00 AM,331,982,2279,1638,129,67,369,244,323,102,479,109,530,336,61,1884,1987,104,66,201,76,529,298,146,216
677,02/08/2022 05:00:00 AM,332,987,2291,1643,131,69,371,244,323,102,480,110,533,339,61,1889,1994,104,66,201,77,531,303,147,200
678,02/09/2022 05:00:00 AM,334,992,2298,1650,131,72,373,245,326,102,480,110,536,341,61,1896,2004,104,66,202,79,533,304,149,180
679,02/10/2022 05:00:00 AM,337,995,2304,1654,132,74,373,246,328,102,484,110,539,344,61,1899,2011,104,66,203,79,539,306,149,166
680,02/11/2022 05:00:00 AM,337,997,2310,1658,132,74,373,246,329,102,487,111,541,345,61,1901,2015,104,66,203,79,544,308,149,143
681,02/12/2022 05:00:00 AM,338,1000,2317,1661,133,75,374,247,329,102,487,111,543,346,61,1906,2021,104,66,203,79,546,308,149,140
682,02/13/2022 05:00:00 AM,338,1000,2321,1664,133,75,374,247,329,102,487,111,545,346,61,1907,2023,104,66,204,79,546,308,149,139
683,02/14/2022 05:00:00 AM,338,1000,2322,1664,133,75,374,247,330,102,488,111,545,346,61,1910,2024,104,66,204,79,546,309,149,139
684,02/15/2022 05:00:00 AM,338,1002,2328,1667,134,75,374,247,331,103,489,111,546,346,61,1910,2028,104,66,204,79,546,309,149,132
685,02/16/2022 05:00:00 AM,338,1004,2335,1670,134,76,374,248,332,103,489,111,546,347,61,1911,2034,105,66,205,80,549,309,151,127
686,02/17/2022 05:00:00 AM,340,1009,2340,1671,134,76,375,249,334,103,489,111,547,347,61,1912,2039,105,68,205,80,550,311,151,113
687,02/18/2022 05:00:00 AM,340,1009,2344,1680,134,76,377,249,334,103,490,112,547,347,61,1914,2039,105,68,205,80,551,311,151,100
688,02/19/2022 05:00:00 AM,341,1012,2346,1682,134,76,377,249,335,103,490,112,551,348,61,1916,2042,105,68,205,80,551,313,152,92
689,02/20/2022 05:00:00 AM,341,1012,2348,1682,134,76,378,249,336,103,491,112,551,348,61,1916,2045,105,68,205,80,551,313,152,92
690,02/21/2022 05:00:00 AM,341,1012,2348,1682,134,76,378,249,336,103,491,112,551,350,61,1919,2046,105,68,205,80,551,313,152,95
691,02/22/2022 05:00:00 AM,341,1014,2353,1682,134,77,378,249,337,103,491,112,552,352,61,1922,2049,105,68,205,80,554,313,152,102
692,02/23/2022 05:00:00 AM,342,1015,2356,1684,135,77,380,250,337,103,491,112,554,355,61,1924,2050,105,68,205,80,556,313,152,94
693,02/24/2022 05:00:00 AM,344,1020,2359,1690,135,77,380,250,337,103,492,112,554,355,61,1928,2052,105,68,205,81,559,313,152,81
694,02/25/2022 05:00:00 AM,344,1021,2363,1692,136,77,380,250,338,104,493,112,554,357,61,1930,2056,105,68,205,82,559,314,152,75
695,02/26/2022 05:00:00 AM,345,1021,2366,1694,136,77,380,250,338,104,493,112,555,359,61,1931,2058,105,68,205,82,560,315,153,74
696,02/27/2022 05:00:00 AM,345,1021,2366,1695,136,77,380,250,338,104,493,112,555,359,63,1931,2058,105,68,205,82,561,315,153,84
697,02/28/2022 05:00:00 AM,345,1021,2367,1696,137,77,381,250,338,104,493,112,555,359,63,1933,2059,105,68,205,82,561,316,153,79
698,03/01/2022 05:00:00 AM,345,1021,2370,1700,138,77,381,251,338,104,494,113,554,359,63,1937,2059,106,68,205,82,562,317,153,75
699,03/02/2022 05:00:00 AM,346,1022,2373,1701,138,77,381,251,339,104,494,113,554,359,63,1940,2061,106,68,207,83,563,318,153,69
700,03/03/2022 05:00:00 AM,346,1025,2376,1703,138,77,381,251,339,105,495,113,556,359,63,1940,2065,106,69,207,83,564,318,153,65
701,03/04/2022 05:00:00 AM,347,1026,2378,1704,139,78,382,251,339,105,497,113,557,359,63,1943,2066,106,69,207,83,565,319,153,59
702,03/05/2022 05:00:00 AM,347,1026,2380,1706,139,78,382,252,339,105,497,113,556,359,63,1944,2067,106,69,207,84,566,319,153,56
703,03/06/2022 05:00:00 AM,347,1026,2380,1706,139,78,382,252,340,105,498,113,556,359,63,1944,2068,106,69,207,84,566,319,153,60
704,03/07/2022 05:00:00 AM,347,1026,2381,1706,139,78,382,252,340,105,498,113,556,359,63,1945,2068,106,69,207,84,566,319,153,63
705,03/08/2022 05:00:00 AM,347,1026,2383,1710,139,78,383,252,340,105,499,113,558,359,63,1946,2070,106,69,207,85,568,320,153,64
706,03/09/2022 05:00:00 AM,348,1026,2387,1714,139,78,384,252,342,105,499,113,558,359,63,1949,2072,106,69,207,85,568,320,153,59
707,03/10/2022 05:00:00 AM,348,1028,2387,1715,139,78,384,252,342,105,499,113,559,359,63,1949,2076,106,69,207,85,569,321,153,58
708,03/11/2022 05:00:00 AM,350,1029,2389,1717,139,78,386,252,344,105,499,113,559,360,63,1949,2076,107,69,208,85,570,321,153,51
709,03/12/2022 05:00:00 AM,351,1030,2390,1718,139,78,386,252,344,106,500,113,561,360,63,1950,2078,107,72,208,85,570,321,153,49
710,03/13/2022 06:00:00 AM,351,1030,2390,1719,139,78,386,252,345,106,500,113,561,361,63,1950,2078,107,72,208,86,570,321,153,57
711,03/14/2022 06:00:00 AM,351,1030,2390,1719,139,78,387,252,345,106,500,113,561,361,63,1951,2078,107,72,208,86,570,321,153,57
712,03/15/2022 06:00:00 AM,351,1033,2392,1720,139,78,387,252,345,106,500,113,561,361,63,1951,2079,107,72,209,86,570,323,153,55
713,03/16/2022 06:00:00 AM,351,1035,2393,1720,139,78,387,252,345,106,502,113,561,362,63,1953,2081,107,72,209,86,571,323,153,53
714,03/17/2022 06:00:00 AM,351,1035,2397,1719,139,78,387,252,345,106,502,113,561,362,63,1954,2084,108,72,209,86,571,323,153,48
715,03/18/2022 06:00:00 AM,353,1036,2400,1720,139,78,387,252,345,106,502,113,561,362,63,1955,2083,108,72,210,86,572,323,153,43
716,03/19/2022 06:00:00 AM,353,1036,2403,1721,139,78,387,252,345,106,502,113,561,362,63,1956,2085,108,72,210,86,572,324,153,42
717,03/20/2022 06:00:00 AM,353,1036,2403,1722,139,78,387,252,345,106,502,113,561,362,63,1957,2086,108,72,210,86,572,324,153,44
718,03/21/2022 06:00:00 AM,353,1036,2404,1723,139,78,387,252,345,106,502,113,561,363,63,1957,2087,108,72,210,86,572,324,153,46
719,03/22/2022 06:00:00 AM,353,1038,2405,1725,139,78,388,252,345,106,504,113,561,363,63,1958,2087,108,72,210,86,572,324,153,36
720,03/23/2022 06:00:00 AM,354,1038,2407,1726,140,78,389,253,345,106,505,113,561,363,63,1960,2087,108,72,211,86,572,324,153,33
721,03/24/2022 06:00:00 AM,354,1038,2406,1727,140,78,389,253,346,106,505,113,561,364,63,1960,2087,108,72,211,86,573,324,153,35
722,03/25/2022 06:00:00 AM,354,1038,2407,1727,140,78,389,254,346,106,505,113,561,364,63,1960,2087,108,72,211,86,573,324,154,34
723,03/26/2022 06:00:00 AM,355,1040,2408,1728,140,78,389,254,346,106,506,113,561,364,63,1961,2086,108,72,211,86,573,324,155,33
724,03/27/2022 06:00:00 AM,355,1041,2408,1728,140,78,389,254,346,106,506,113,561,364,63,1962,2086,108,72,211,86,573,324,155,33
725,03/28/2022 06:00:00 AM,355,1041,2408,1728,140,78,389,254,346,106,506,113,561,364,63,1962,2086,108,72,211,86,574,324,155,33
726,03/29/2022 06:00:00 AM,355,1042,2409,1727,140,78,389,254,346,106,506,114,561,365,63,1964,2086,108,72,211,86,575,324,155,31
727,03/30/2022 06:00:00 AM,355,1044,2411,1727,140,78,389,255,347,106,507,114,561,366,63,1965,2087,108,72,211,86,575,325,155,32
728,03/31/2022 06:00:00 AM,355,1044,2411,1728,140,78,389,255,347,106,507,114,561,366,63,1969,2086,108,72,211,86,576,325,155,29
729,04/01/2022 06:00:00 AM,355,1044,2413,1729,140,78,389,255,347,106,507,114,561,366,63,1969,2087,108,72,211,86,576,325,156,26
730,04/02/2022 06:00:00 AM,355,1044,2415,1730,141,78,389,255,347,106,507,114,562,366,63,1970,2088,108,72,212,86,576,325,156,26
731,04/03/2022 06:00:00 AM,355,1045,2415,1730,141,78,389,255,347,106,507,114,562,366,63,1970,2089,108,72,212,86,576,325,156,27
732,04/04/2022 06:00:00 AM,355,1045,2415,1731,141,78,390,255,347,106,507,114,562,366,63,1970,2089,108,72,212,86,576,325,156,28
733,04/05/2022 06:00:00 AM,355,1045,2414,1731,141,78,390,255,347,106,507,114,562,366,63,1971,2090,108,72,212,86,576,325,156,29
734,04/06/2022 06:00:00 AM,355,1046,2415,1731,141,78,390,255,347,106,507,114,563,366,63,1972,2089,108,72,212,86,576,325,156,28
735,04/07/2022 06:00:00 AM,355,1047,2415,1731,141,78,390,255,347,106,507,114,563,366,63,1973,2089,108,72,212,86,576,325,156,29
736,04/08/2022 06:00:00 AM,355,1047,2414,1731,142,78,390,255,348,106,507,114,563,367,63,1975,2089,108,72,212,86,576,325,156,28
737,04/09/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
738,04/10/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
739,04/11/2022 06:00:00 AM,355,1048,2414,1732,142,78,390,255,348,106,508,114,563,367,63,1975,2089,108,72,212,86,577,325,157,29
740,04/12/2022 06:00:00 AM,356,1048,2416,1732,142,78,390,255,348,106,508,114,563,367,63,1976,2090,108,72,212,86,577,325,157,32
741,04/13/2022 06:00:00 AM,357,1049,2417,1733,142,78,390,255,348,106,508,114,564,367,63,1977,2090,108,72,212,86,577,325,157,32
742,04/14/2022 06:00:00 AM,357,1049,2418,1736,142,78,391,255,348,107,508,114,564,367,63,1977,2093,108,72,212,86,577,325,157,27
743,04/15/2022 06:00:00 AM,357,1049,2418,1737,142,78,391,255,348,107,509,114,565,367,63,1977,2094,108,72,212,86,577,325,157,26
744,04/16/2022 06:00:00 AM,357,1049,2419,1737,142,78,391,255,348,107,509,114,565,367,63,1977,2094,108,72,212,86,577,325,158,27
745,04/17/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
746,04/18/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
747,04/19/2022 06:00:00 AM,357,1050,2419,1737,143,78,391,255,348,107,509,114,566,367,63,1977,2095,108,73,212,86,577,325,158,28
748,04/20/2022 06:00:00 AM,358,1052,2419,1737,143,78,391,255,348,107,511,115,566,367,63,1977,2097,108,73,212,86,577,325,158,25
749,04/21/2022 06:00:00 AM,358,1052,2419,1737,143,78,392,255,348,107,511,115,566,367,63,1979,2097,108,73,212,87,577,325,158,27
750,04/22/2022 06:00:00 AM,358,1052,2419,1737,143,78,392,255,348,107,511,115,568,367,63,1980,2097,108,73,212,87,577,325,158,28
751,04/23/2022 06:00:00 AM,358,1053,2420,1737,143,78,392,255,348,107,512,115,569,367,63,1980,2098,108,73,212,87,577,325,158,26
752,04/24/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
753,04/25/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
754,04/26/2022 06:00:00 AM,359,1053,2422,1737,143,78,392,255,348,107,512,115,569,367,63,1980,2099,108,73,212,87,577,325,158,31
755,04/27/2022 06:00:00 AM,359,1053,2422,1739,143,78,393,255,349,107,512,115,569,367,63,1982,2100,108,73,212,87,577,325,159,30
756,04/28/2022 06:00:00 AM,359,1055,2423,1739,143,78,393,255,349,107,513,115,569,367,63,1982,2101,108,73,213,87,579,325,159,30
757,04/29/2022 06:00:00 AM,359,1055,2423,1739,143,78,396,255,349,107,514,115,569,367,63,1982,2101,108,73,213,87,579,325,159,33
758,04/30/2022 06:00:00 AM,359,1055,2424,1740,143,78,397,256,349,107,514,115,569,367,63,1983,2102,108,73,213,87,579,325,159,33
759,05/01/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
760,05/02/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
761,05/03/2022 06:00:00 AM,359,1056,2426,1741,143,78,397,256,349,107,514,115,569,367,63,1983,2105,108,73,214,87,579,326,159,39
762,05/04/2022 06:00:00 AM,359,1056,2429,1741,143,78,397,256,349,107,514,115,569,367,63,1985,2106,108,73,215,87,579,326,159,34
763,05/05/2022 06:00:00 AM,360,1057,2431,1741,143,78,397,256,349,107,514,115,569,367,63,1986,2109,108,73,215,87,579,326,159,28
764,05/06/2022 06:00:00 AM,360,1058,2433,1742,143,78,397,256,349,107,514,115,569,367,63,1986,2109,108,73,215,87,580,327,159,26
765,05/07/2022 06:00:00 AM,360,1059,2433,1742,143,78,397,256,350,107,514,115,570,367,63,1986,2110,108,73,215,87,580,327,159,31
766,05/08/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
767,05/09/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
768,05/10/2022 06:00:00 AM,360,1061,2435,1742,143,78,397,256,350,107,515,115,571,368,63,1986,2112,108,73,215,87,580,327,159,32
769,05/11/2022 06:00:00 AM,360,1061,2437,1742,143,78,400,256,350,107,515,115,571,369,63,1988,2112,108,73,216,87,580,327,159,28
770,05/12/2022 06:00:00 AM,360,1061,2439,1742,143,78,401,256,350,107,515,115,571,370,63,1989,2114,108,73,216,87,580,327,159,30
771,05/13/2022 06:00:00 AM,360,1061,2439,1743,144,78,401,256,350,107,515,115,571,370,63,1989,2116,108,73,216,87,580,327,159,27
772,05/14/2022 06:00:00 AM,360,1062,2439,1743,144,78,401,256,350,107,515,115,571,370,63,1989,2117,108,73,216,87,580,327,159,29
773,05/15/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
774,05/16/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
775,05/17/2022 06:00:00 AM,361,1062,2442,1746,144,78,401,256,350,107,515,115,571,370,63,1992,2119,108,73,216,87,580,328,159,34
776,05/18/2022 06:00:00 AM,361,1063,2443,1747,144,78,401,256,350,107,515,115,571,370,63,1992,2120,108,73,216,87,580,328,159,33
777,05/19/2022 06:00:00 AM,361,1064,2443,1749,144,78,401,256,350,107,515,115,571,370,63,1992,2120,108,73,216,87,580,328,159,32
778,05/20/2022 06:00:00 AM,361,1065,2445,1750,144,78,401,256,350,107,515,115,571,370,63,1993,2121,108,73,216,87,580,328,159,29
779,05/21/2022 06:00:00 AM,361,1065,2445,1750,144,78,401,256,350,107,515,115,573,370,63,1993,2121,108,73,216,87,580,328,159,30
780,05/22/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
781,05/23/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
782,05/24/2022 06:00:00 AM,361,1068,2447,1752,144,78,401,256,350,107,515,115,574,370,63,1997,2121,108,73,216,87,580,328,159,32
783,05/25/2022 06:00:00 AM,361,1069,2448,1754,145,79,401,256,351,107,515,115,574,371,63,1998,2122,109,74,216,87,580,328,159,32
784,05/26/2022 06:00:00 AM,361,1068,2451,1755,145,79,401,256,351,107,515,115,574,374,63,1999,2122,109,74,216,87,580,328,159,36
785,05/27/2022 06:00:00 AM,361,1069,2452,1755,145,79,401,256,351,107,516,115,574,374,63,2000,2122,109,74,216,87,580,328,159,34
786,05/28/2022 06:00:00 AM,362,1069,2454,1755,145,79,401,256,351,107,516,115,574,374,63,2000,2123,109,74,216,87,580,328,159,33
787,05/29/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
788,05/30/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
789,05/31/2022 06:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,0
790,06/01/2022 06:00:00 AM,363,1069,2455,1755,145,79,401,256,352,107,518,115,575,375,63,2003,2124,109,74,216,87,580,328,159,38
